TIME CONSTANT OF THERMOCOUPLE/ THERMOMETER (Mode Low to High),,,,
Time,Temperature,,,Time (in seconds)
12:46:42,36,,46002,1029
12:46:43,36,,46003,1030
12:46:43,36,,46003,1030
12:46:43,36,,46003,1030
12:46:43,36,,46003,1030
12:46:44,36,,46004,1031
12:46:44,36,,46004,1031
12:46:44,36,,46004,1031
12:46:44,36,,46004,1031
12:46:45,36,,46005,1032
12:46:45,36,,46005,1032
12:46:45,36,,46005,1032
12:46:46,36,,46006,1033
12:46:46,36,,46006,1033
12:46:46,36,,46006,1033
12:46:46,36,,46006,1033
12:46:47,36,,46007,1034
12:46:47,36,,46007,1034
12:46:47,36,,46007,1034
12:46:47,36,,46007,1034
12:46:48,36,,46008,1035
12:46:48,36,,46008,1035
12:46:48,36,,46008,1035
12:46:48,36,,46008,1035
12:46:49,36,,46009,1036
12:46:49,36,,46009,1036
12:46:49,36,,46009,1036
12:46:49,36,,46009,1036
12:46:50,36,,46010,1037
12:46:50,36,,46010,1037
12:46:50,36,,46010,1037
12:46:50,36,,46010,1037
12:46:51,36,,46011,1038
12:46:51,36,,46011,1038
12:46:51,36,,46011,1038
12:46:51,36,,46011,1038
12:46:52,36,,46012,1039
12:46:52,36,,46012,1039
12:46:52,36,,46012,1039
12:46:53,36,,46013,1040
12:46:53,36,,46013,1040
12:46:53,36,,46013,1040
12:46:53,36,,46013,1040
12:46:54,36,,46014,1041
12:46:54,36,,46014,1041
12:46:54,36,,46014,1041
12:46:54,36,,46014,1041
12:46:55,36,,46015,1042
12:46:55,36,,46015,1042
12:46:55,36,,46015,1042
12:46:55,36,,46015,1042
12:46:56,36,,46016,1043
12:46:56,36,,46016,1043
12:46:56,36,,46016,1043
12:46:56,36,,46016,1043
12:46:57,36,,46017,1044
12:46:57,36,,46017,1044
12:46:57,36,,46017,1044
12:46:57,36,,46017,1044
12:46:58,36,,46018,1045
12:46:58,36,,46018,1045
12:46:58,36,,46018,1045
12:46:58,36,,46018,1045
12:46:59,36,,46019,1046
12:46:59,36,,46019,1046
12:46:59,36,,46019,1046
12:46:59,36,,46019,1046
12:47:00,36,,46020,1047
12:47:00,36,,46020,1047
12:47:00,36,,46020,1047
12:47:01,36,,46021,1048
12:47:01,36,,46021,1048
12:47:01,36,,46021,1048
12:47:01,36,,46021,1048
12:47:02,36,,46022,1049
12:47:02,36,,46022,1049
12:47:02,36,,46022,1049
12:47:02,36,,46022,1049
12:47:03,36,,46023,1050
12:47:03,36,,46023,1050
12:47:03,36,,46023,1050
12:47:03,36,,46023,1050
12:47:04,36,,46024,1051
12:47:04,36,,46024,1051
12:47:04,36,,46024,1051
12:47:04,36,,46024,1051
12:47:05,36,,46025,1052
12:47:05,36,,46025,1052
12:47:05,36,,46025,1052
12:47:05,36,,46025,1052
12:47:06,36,,46026,1053
12:47:06,36,,46026,1053
12:47:06,36,,46026,1053
12:47:06,36,,46026,1053
12:47:07,36,,46027,1054
12:47:07,36,,46027,1054
12:47:07,36,,46027,1054
12:47:08,36,,46028,1055
12:47:08,36,,46028,1055
12:47:08,36,,46028,1055
12:47:08,36,,46028,1055
12:47:09,36,,46029,1056
12:47:09,36,,46029,1056
12:47:09,36,,46029,1056
12:47:09,36,,46029,1056
12:47:10,36,,46030,1057
12:47:10,36,,46030,1057
12:47:10,36,,46030,1057
12:47:10,36,,46030,1057
12:47:11,36,,46031,1058
12:47:11,36,,46031,1058
12:47:11,36,,46031,1058
12:47:11,36,,46031,1058
12:47:12,36,,46032,1059
12:47:12,36,,46032,1059
12:47:12,36,,46032,1059
12:47:12,36,,46032,1059
12:47:13,36,,46033,1060
12:47:13,36,,46033,1060
12:47:13,36,,46033,1060
12:47:14,36,,46034,1061
12:47:14,36,,46034,1061
12:47:14,36,,46034,1061
12:47:14,36,,46034,1061
12:47:15,36,,46035,1062
12:47:15,36,,46035,1062
12:04,,,,
